Name,Meaning,Gender,Origin,Similar
Shailesh,God of Mountain; Himalaya,Male,Indian,-
Shaileshri,N/A,Female,Indian,-
Shailey,Style; Art,Female,Indian,-
Shaili,Style,Female,Indian,-
Shailli,Creating Arts,Female,Indian,-
Shailly,Style,Female,Indian,-
Shailu,Goddess Parvati,Female,Indian,-
Shailvi,Goddess Parvati,Female,Indian,-
Shaily,Style,Female,Indian,-
Shailya,Boundary; Arrow,Male,Indian,-
Shaina,Happiness,Female,Indian,-
Shaira,N/A,Male,Indian,-
Shaira,Poetess; Princess,Female,Indian,-
Shairin,A Flower,Female,Indian,-
Shairvee,N/A,Female,Indian,-
Shaista,N/A,Male,Indian,-
Shaista,Well Behaved,Female,Indian,-
Shaistakhan,King of Mountains; Himalaya,Male,Indian,-
Shaitan,The Enemy,Male,Indian,-
Shaiv,N/A,Male,Indian,-
Shaival,God of Mountain; Himalaya,Male,Indian,-
Shaivee,Prosperity,Female,Indian,-
Shaivi,Prosperity,Female,Indian,-
Shaivya,Auspicious,Female,Indian,-
Shaivyaa,N/A,Female,Indian,-
Shaiyam,Patience,Male,Indian,-
Shaji,King of Noble Men,Male,Indian,-
Shaka,N/A,Male,Indian,-
Shakambari,Goddess Parvati,Female,Indian,-
Shakambhari,Herb Nourishing,Female,Indian,-
Shakaya,Voices in the Wind Life,Female,Indian,-
Shakeel,Handsome; Good Looking; Comely,Male,Indian,-
Shakeel,Handsome,Female,Indian,-
Shakeela,Beautiful,Female,Indian,-
Shakib,Patience,Male,Indian,-
Shakil,Handsome; Good Looking,Male,Indian,-
Shakila,Shapely; Well Shaped; Beautiful,Female,Indian,-
Shakin,Helpful,Male,Indian,-
Shakini,Goddess Parvati,Female,Indian,-
Shakir,Thankful; Grateful,Male,Indian,-
Shakman,Power; Capability,Male,Indian,-
Shakra,Strong; Powerful,Male,Indian,-
Shakrari,Enemy of Shakra,Male,Indian,-
Shakta,Able; Capable; Worshipper of Shakti,Male,Indian,-
Shaktar,N/A,Male,Indian,-
Shakthi,Power,Male,Indian,-
Shakti,Power,Male,Indian,-
Shakti,Goddess Durga; Power,Female,Indian,-
Shaktidayaka,Giver of Power,Male,Indian,-
Shaktidhar,Lord Shiva,Male,Indian,-
Shaktik,Powerful; Mighty,Male,Indian,-
Shakun,Auspicious,Male,Indian,-
Shakun,Auspicious,Female,Indian,-
Shakuna,N/A,Male,Indian,-
Shakuni,Bird; Uncle of Kauravas,Male,Indian,-
Shakuni,Prosperity,Female,Indian,-
Shakunika,Goddess Parvati,Female,Indian,-
Shakunt,Blue Jay,Male,Indian,-
Shakunta,A Type of Bird,Male,Indian,-
Shakuntala,Brought Up by Birds,Female,Indian,-
Shakunti,A Bird,Female,Indian,-
Shakuntla,Bird,Male,Indian,-
Shakvar,Powerful; Strong,Male,Indian,-
Shakyasinha,Lord Buddha,Male,Indian,-
Shalabh,Lord Shiva,Male,Indian,-
Shalaka,Goddess Parvati,Female,Indian,-
Shalakha,Goddess Parvati,Female,Indian,-
Shalalu,Perfume,Male,Indian,-
Shalalu,Perfume,Female,Indian,-
Shalang,Emperor,Male,Indian,-
Shaligram,Lord Vishnu,Male,Indian,-
Shalik,A Sage,Male,Indian,-
Shalika,Flute,Female,Indian,-
Shalim,The King,Male,Indian,-
Shalin,Silk-cotton Tree,Female,Indian,-
Shalin,Modest,Male,Indian,-
Shalina,Courteous,Male,Indian,-
Shaline,Praiseworthy,Male,Indian,-
Shalini,Modesty,Female,Indian,-
Shally,N/A,Female,Indian,-
Shalmala,Goddess Parvati,Female,Indian,-
Shalmali,Silk-cotton Tree,Female,Indian,-
Shalmali,Lord Vishnu's Power,Male,Indian,-
Shalok,N/A,Male,Indian,-
Shalya,Wonderful,Female,Indian,-
Shalya,An Arrow,Male,Indian,-
Sham,Another Name of Lord Krishna,Male,Indian,-
Shama,Sun,Male,Indian,-
Shama,A Flame,Female,Indian,-
Shamabhat,Modest,Male,Indian,-
Shamak,Makes Peace,Male,Indian,-
Shamakarn,Lord Shiva,Male,Indian,-
Shamakarna,Buddha and Lord Shiva,Male,Indian,-
Shamal,Hot and Dry,Male,Indian,-
Shaman,One who Knows,Male,Indian,-
Shamani,Peace,Female,Indian,-
Shamanth,Lord Rama; Raising Sun,Male,Indian,-
Shamar,Ready for Battle,Male,Indian,-
Shamata,Modesty,Female,Indian,-
Shamba,Son of Krishna,Male,Indian,-
Shambar,Best; Excellent,Male,Indian,-
Shambari,Illusion,Female,Indian,-
Shambhava,Source of Bliss,Male,Indian,-
Shambhavi,Son of Parvati; Lord Ganesha,Male,Indian,-
Shambhavi,Goddess Parvati,Female,Indian,-
Shambho,Compassion,Male,Indian,-
Shambhu,Lord Shiva,Male,Indian,-
Shambhukanta,Wife of Shambhu; Parvati,Female,Indian,-
Shambhunath,Lord Shiva,Male,Indian,-
Shambhvi,Goddess Durga,Female,Indian,-
Shambu,Peace; Power; Plenty,Male,Indian,-
Shambuti,Born; Manifested,Female,Indian,-
Shamee,N/A,Female,Indian,-
Shameek,An Ancient Sage,Male,Indian,-
Shameel,N/A,Female,Indian,-
Shameem,Odor; Scent; Fragrance,Male,Indian,-
Shameem,Sweet Scent,Female,Indian,-
Shameena,Beautiful,Female,Indian,-
Shami,Leaves Offered to Ganesha; Cold,Female,Indian,-
Shami,Fire,Male,Indian,-
Shamiana,Tent,Female,Indian,-
Shamik,N/A,Male,Indian,-
Shamika,Dark Beauty,Female,Indian,-
Shamila,One of Friendly and Likable Nature,Male,Indian,-
Shamila,One of Friendly and Likable Nature,Female,Indian,-
Shamili,A Stone Slab,Female,Indian,-
Shamim,Fire,Female,Indian,-
Shamim,Odor; Scent; Lord Shiva,Male,Indian,-
Shamina,Peace; Patience,Female,Indian,-
Shamindra,Quiet; Gentle,Male,Indian,-
Shamini,N/A,Male,Indian,-
Shamini,Cute,Female,Indian,-
Shamir,Rock That can Penetrate Metal,Female,Indian,-
Shamir,Rock That can Penetrate Metal,Male,Indian,-
Shamish,Shiva,Male,Indian,-
Shamita,Peacemaker,Male,Indian,-
Shamita,Peacemaker,Female,Indian,-
Shamith,Peace Maker,Male,Indian,-
Shamitha,Who is Calm and Disciplined,Female,Indian,-
Shamlee,Dawn,Female,Indian,-
Shammi,N/A,Male,Indian,-
Shammy,N/A,Female,Indian,-
Shampa,Lightning,Female,Indian,-
Shams,Fragrance,Male,Indian,-
Shamshad,Graceful,Female,Indian,-
Shamshad,Beautiful,Male,Indian,-
Shamsher,Brave Like a Lion,Male,Indian,-
Shamshu,Beautiful,Male,Indian,-
Shamsi,N/A,Male,Indian,-
Shamugapriya,Fragnance,Female,Indian,-
Shamun,Name of Prophet,Male,Indian,-
Shamus,Supplanter; He who Supplants; Sherlock,Male,Indian,-
Shamyu,Benevolent,Male,Indian,-
Shan,Pride; Prestige,Male,Indian,-
Shanasa,Praise; Wish,Female,Indian,-
Shanata,Peaceful,Female,Indian,-
Shanay,Power of Lord Shani,Male,Indian,-
Shanaya,First Ray of the Sun,Female,Indian,-
Shanbhag,N/A,Male,Indian,-
Shanda,God is Gracious; Stone; Goddess,Female,Indian,-
Shanda,N/A,Male,Indian,-
Shandar,Proud,Male,Indian,-
Shandilya,Name of a Saint,Male,Indian,-
Shaneeta,N/A,Female,Indian,-
Shangara,N/A,Male,Indian,-
Shania,I'm on My Way; Beautiful,Female,Indian,-
Shankar,Lord Shiva,Male,Indian,-
Shankara,Beneficent; Bliss Maker,Male,Indian,-
Shankari,Goddess Parvati,Female,Indian,-
Shankarshan,Lord Krishna's Brother,Male,Indian,-
Shankdhar,Lord Krishna,Male,Indian,-
Shanker,Lord Shiva,Male,Indian,-
Shankh,A Shell,Male,Indian,-
Shankha,Conch,Male,Indian,-
Shankhadhara,Holder of the Conch,Male,Indian,-
Shankhamala,Lighining,Female,Indian,-
Shankhapani,Handling the Conch,Male,Indian,-
Shankhavan,Owner of the Conch,Male,Indian,-
Shankhdhar,Lord Krishna,Male,Indian,-
Shankhi,Ocean,Male,Indian,-
Shankhin,Lord Vishnu,Male,Indian,-
Shankhini,Mother of Pearls,Female,Indian,-
Shankhmani,Jewel Among Conch Shells,Female,Indian,-
Shankhpal,Protector of the Conch,Male,Indian,-
Shankhpani,Lord Vishnu,Male,Indian,-
Shankhvati,A River Full of Shells,Female,Indian,-
Shankin,N/A,Male,Indian,-
Shankir,Lord Shiva,Male,Indian,-
Shanku,Lord Shiva Arrow Dart,Male,Indian,-
Shanmitha,N/A,Female,Indian,-
Shanmuga,Kartikeya; First Son of Lord Shiva,Male,Indian,-
Shanmugam,Lord Vishnu,Male,Indian,-
Shanmuganayaki,Wife of Lord Shiva,Female,Indian,-
Shanmuka,Lord of Subramanyam; Son of Lord Shiva,Male,Indian,-
Shanmukha,Kartikeya; First Son of Lord Shiva,Male,Indian,-
Shannon,Little Old Wise One; Old; Ancient; River Name,Male,Indian,-
Shanoo,N/A,Female,Indian,-
Shansa,Praise,Female,Indian,-
Shansa,Praise,Male,Indian,-
Shant,Gentle,Male,Indian,-
Shanta,Peaceful; Daughter of Kind Dasarath,Female,Indian,-
Shantachi,Beneficial,Female,Indian,-
Shantah,Peace; Name of a God,Female,Indian,-
Shantala,Goddess Parvati,Female,Indian,-
Shantam,Quiet,Male,Indian,-
Shantan,King,Male,Indian,-
Shantanav,Bhishma Pitamaha,Male,Indian,-
Shantanik,Auspiciousness,Male,Indian,-
Shantanu,A King from the Qpic Mahabharata,Male,Indian,-
Shantashil,Gentle,Male,Indian,-
Shantha,Peaceful,Female,Indian,-
Shanthadevi,Praise,Female,Indian,-
Shanthakumari,Peaceful,Female,Indian,-
Shanthala,Calm Cool,Female,Indian,-
Shanthamma,Mother of Peace,Female,Indian,-
Shanthi,Peace,Female,Indian,-
Shanthini,Peace; Calm; Quiet,Female,Indian,-
Shanti,Peace,Female,Indian,-
Shanti,Perfect Peace,Male,Indian,-
Shantidev,Lord of Peace,Male,Indian,-
Shantimay,Peaceful,Male,Indian,-
Shantinath,Lord of Peace,Male,Indian,-
Shantipriya,Lord of Peace,Male,Indian,-
Shantiv,Peaceful,Male,Indian,-
Shantiva,Friendly; Kind; Deity,Female,Indian,-
Shantum,N/A,Male,Indian,-
Shanuja,Moonlight,Female,Indian,-
Shanvi,Glowing,Female,Indian,-
Shanvitha,Goddess Lakshmi,Female,Indian,-
Shanyu,Benevolent,Male,Indian,-
Shapon,Dream,Male,Indian,-
Shaquita,Blessed,Male,Indian,-
Shar,Lord of Peace,Male,Indian,-
Sharad,Autumn,Female,Indian,-
Sharad,Autumn; Name of a Season,Male,Indian,-
Sharada,Goddess of Learning; Saraswati,Female,Indian,-
Sharadaa,Similar to Sharada,Female,Indian,-
Sharadendu,Moon of Autumn,Male,Indian,-
Sharadi,As Lovely as an Autumn,Female,Indian,-
Sharadindu,Autumn Moon,Male,Indian,-
Sharadini,Autumn,Female,Indian,-
Sharadvasu,Autumn Treasure,Male,Indian,-
Sharadvat,Cool Like Autumn,Male,Indian,-
Sharaj,Lord Shanmuka,Male,Indian,-
Sharali,Union,Female,Indian,-
Sharan,Shelter,Male,Indian,-
Sharang,Deer,Male,Indian,-
Sharangdhar,Lord Krishna; The Owner of Sharang Weapon,Male,Indian,-
Sharani,The Earth; Protector; Guardian,Female,Indian,-
Sharanjay,Most Powerful,Male,Indian,-
Sharanjeet,Victory in the Shelter of God,Male,Indian,-
Sharanjeet,One who Attains the Guru's Shelter,Female,Indian,-
Sharanjit,Protected,Male,Indian,-
Sharankumari,A Goddess,Female,Indian,-
Sharanya,Surrender,Female,Indian,-
Sharanya,Lord Shiva,Male,Indian,-
Sharanyan,The One who Bestows Protection to Anyone who Comes Seeking it; Protection,Male,Indian,-
Sharanyu,Protector,Male,Indian,-
Shararth,A Season,Male,Indian,-
Sharat,A Season,Female,Indian,-
Sharat,A Season,Male,Indian,-
Sharath,A Season,Male,Indian,-
Sharav,Pure; Innocent,Male,Indian,-
Sharavindu,Genius,Male,Indian,-
Sharaya,Durga; Giver of Refuge,Female,Indian,-
Sharayu,Holy River,Male,Indian,-
Sharayu,River in Ayodhya,Female,Indian,-
Sharda,A Goddess,Female,Indian,-
Shardambha,Goddess Saraswati,Female,Indian,-
Shardha,Veneration,Female,Indian,-
Shardhat,Bold; Strong,Male,Indian,-
Shardhya,Bold; Strong,Female,Indian,-
Shardhya,Bold; Daring,Male,Indian,-
Shardool,Lion,Male,Indian,-
Shardul,Tiger,Male,Indian,-
Sharedh,N/A,Male,Indian,-
Shareef,Distinguished; Noble,Male,Indian,-
Shareefa,Noble,Female,Indian,-
Shareeq,Intelligent,Male,Indian,-
Shari,Arrow,Female,Indian,-
Shari,Arrow,Male,Indian,-
Shariba,Lakshmi in the Form of the Remover of Diseases,Female,Indian,-
Sharieff,N/A,Male,Indian,-
Sharif,Honest; Noble; Illustrious; Honourable One; Distinguished,Male,Indian,-
Sharika,Goddess Durga,Female,Indian,-
Sharini,Earth,Female,Indian,-
Shariq,Intelligent,Male,Indian,-
Sharique,Sunrise,Male,Indian,-
Sharjeel,N/A,Female,Indian,-
Sharjeel,N/A,Male,Indian,-
Sharleen,Little and Womanly; Female Version of Charles; Carl,Female,Indian,-
Sharma,Protection; Refuge; Joy; Comfort,Male,Indian,-
Sharmada,Earth,Female,Indian,-
Sharmada,Giver of Bliss,Male,Indian,-
Sharmadha,Shy,Female,Indian,-
Sharman,Joy; Delight; Shelter,Male,Indian,-
Sharmanya,Giving Shelter,Male,Indian,-
Sharmeen,Shy,Female,Indian,-
Sharmi,Goddess Saraswati,Female,Indian,-
Sharmila,Modest; Happy,Female,Indian,-
Sharmin,Lucky; Happy,Male,Indian,-
Sharmini,Blissful,Female,Indian,-
Sharmishta,Wife of Yayati,Male,Indian,-
Sharmishta,Beauty and Intelligent; Goddess Lakshmi,Female,Indian,-
Sharmista,Wife of Yavati,Female,Indian,-
Sharmistha,Wife of Yayati,Female,Indian,-
Sharnie,Dirty Stunted Grass,Female,Indian,-
Sharokh,N/A,Male,Indian,-
Sharol,N/A,Female,Indian,-
Sharon,Goddess Aphrodite,Female,Indian,-
Sharon,A Fertile Plain; Princess,Male,Indian,-
Sharrvari,Knight,Female,Indian,-
Sharsti,World,Female,Indian,-
Sharu,Lord Vishnu,Male,Indian,-
Sharukh,N/A,Male,Indian,-
Sharul,Shark,Male,Indian,-
Sharumathi,Full Moon,Female,Indian,-
Sharva,Destroyer; Withdrawer,Male,Indian,-
Sharvah,The Auspicious One,Male,Indian,-
Sharvani,Goddess Parvati,Female,Indian,-
Sharvar,N/A,Male,Indian,-
Sharvara,N/A,Male,Indian,-
Sharvaree,Modest,Female,Indian,-
Sharvari,The Night,Female,Indian,-
Sharvarish,Moon,Male,Indian,-
Sharvi,Divine,Female,Indian,-
Sharvil,Lord Krishna,Male,Indian,-
Sharvina,Goddess Durga,Female,Indian,-
Sharwani,Goddess Durga,Female,Indian,-
Sharwari,Night,Female,Indian,-
Sharwin,Victory,Male,Indian,-
Sharyati,N/A,Male,Indian,-
Shasha,Moon,Female,Indian,-
Shashaank,N/A,Male,Indian,-
Shashank,Moon,Male,Indian,-
Shashanka,The Moon,Male,Indian,-
Shashanth,Name of Vishnu,Male,Indian,-
Shashee,Moon,Male,Indian,-
Shashi,The Moon,Female,Indian,-
Shashi,Moon,Male,Indian,-
Shashibaala,Goddess Durga,Female,Indian,-
Shashibala,The Moon,Female,Indian,-
Shashichand,The Hare Marked Moon,Male,Indian,-
Shashida,N/A,Male,Indian,-
Shashidhar,The Moon,Male,Indian,-
Shashikaanta,Twilight,Female,Indian,-
Shashikala,Moon Light; Brightness of Moon,Female,Indian,-
Shashikant,Moon Stone,Male,Indian,-
Shashikanth,Moon,Male,Indian,-
Shashikar,Moon Ray,Male,Indian,-
Shashikiran,The Moon,Female,Indian,-
Shashikiran,Moon's Rays,Male,Indian,-
Shashilekh,The Moon,Male,Indian,-
Shashimani,The Moon Stone,Female,Indian,-
Shashimohan,The Moon,Male,Indian,-
Shashin,Moon,Male,Indian,-
Shashini,Moon,Female,Indian,-
Shashiprabha,Moon Light,Female,Indian,-
Shashipushpa,Lotus,Male,Indian,-
Shashish,Lord Shiva,Male,Indian,-
Shashmith,Ever Smiling,Male,Indian,-
Shashrvat,Name of Lord Sun,Male,Indian,-
Shashvat,Eternal; Constant,Male,Indian,-
Shashvata,A Name for Lord Rama Eternal,Male,Indian,-
Shashwat,Ever Lasting; Continuous,Male,Indian,-
Shashwata,Permanent; Perpetual,Male,Indian,-
Shashwatan,Permanent; Perpetual,Male,Indian,-
Shashwatee,Moon,Female,Indian,-
Shashwati,Permanent; Perpetual,Female,Indian,-
Shasta,Name of a Native American Tribe; Teacher,Female,Indian,-
Shasta,Name of a Native American Tribe; Teacher,Male,Indian,-
Shasthika,Goddess Durga,Female,Indian,-
Shasti,Praise; Hymn,Female,Indian,-
Shasti,Lord Murugan,Male,Indian,-
Shastri,Wise,Male,Indian,-
Shasvat,Eternal Constant,Male,Indian,-
Shaswati,Eternal,Female,Indian,-
Shat-manyu,Another Name of Indra,Male,Indian,-
Shat-padm,Hundred Petaled Lotus,Male,Indian,-
Shataaneek,Another Name of Ganesha,Male,Indian,-
Shataayu,Hundred Years Old,Male,Indian,-
Shatabdee,Hundred Years,Female,Indian,-
Shatabdi,Period of 100 Years; Century,Female,Indian,-
Shatadru,Name of a River,Male,Indian,-
Shatajyoti,Moonlight,Female,Indian,-
Shatakshi,Goddess Durga,Female,Indian,-
Shatanik,Warrior,Male,Indian,-
Shatarupa,Lord Shiva,Female,Indian,-
Shatarupa,Lord Shiva,Male,Indian,-
Shatavari,Eternal,Female,Indian,-
Shatha,Aromatic,Female,Indian,-
Shathurikasri,Silent,Female,Indian,-
Shatice,Ninth Child,Female,Indian,-
Shatish,N/A,Male,Indian,-
Shatishay,Superior; Best,Male,Indian,-
Shatjit,Conquerer of Hundreds,Male,Indian,-
Shatrugh,Slaying Enemies,Male,Indian,-
Shatrughan,Victorious,Male,Indian,-
Shatrughna,Victorious,Male,Indian,-
Shatruhan,Destroyer of Enemies,Male,Indian,-
Shatrujit,Victorious over Enemies,Male,Indian,-
Shatrunjay,One who Overcomes Enemies,Male,Indian,-
Shattesh,King of Mountains,Male,Indian,-
Shauchin,Pure,Male,Indian,-
Shaukat,Grand,Male,Indian,-
Shauna,God's Gift,Male,Indian,-
Shaunak,A Great Sage; A Wise Person,Male,Indian,-
Shaunakshi,Lovely,Female,Indian,-
Shaunav,A Great Sage,Male,Indian,-
Shauqat,N/A,Male,Indian,-
Shaurav,Bear,Male,Indian,-
Shauri,Lord Vishnu,Male,Indian,-
Shaury,Brave,Female,Indian,-
Shaury,Brave,Male,Indian,-
Shaurya,Bravery,Male,Indian,-
Shavaka,N/A,Male,Indian,-
Shavas,Power; Might; Valour,Male,Indian,-
Shaveena,N/A,Female,Indian,-
Shaveta,Saraswati,Female,Indian,-
Shavinesh,Pure,Male,Indian,-
Shawn,American Spelling of Sean,Male,Indian,-
Shay,Gift,Male,Indian,-
Shayamali,Goddess Durga,Female,Indian,-
Shayan,Intelligent,Male,Indian,-
Shayari,Poetry,Female,Indian,-
Shaylan,Intelligent,Male,Indian,-
Shaylee,N/A,Female,Indian,-
Shayna,Beautiful,Female,Indian,-
Shayne,Beautiful,Male,Indian,-
Shazad,Prince,Male,Indian,-
Shazia,Happiness,Female,Indian,-
Shazia,N/A,Male,Indian,-
Shazmin,Princess,Female,Indian,-
Sheeba,Promise; Oath,Female,Indian,-
Sheece,Prophets Name,Male,Indian,-
Sheehan,Peaceful Child,Male,Indian,-
Sheel,N/A,Male,Indian,-
Sheela,Cool,Female,Indian,-
Sheela,Lord Vishnu,Male,Indian,-
Sheeladevi,Indrani; Night,Female,Indian,-
Sheelarani,N/A,Female,Indian,-
Sheelavanth,Bravery,Male,Indian,-
Sheema,Limit; Border,Female,Indian,-
Sheen,Brightness,Female,Indian,-
Sheena,Female Version of John; The Lord is Gracious,Female,Indian,-
Sheershika,Title; Headline; Important,Female,Indian,-
Sheetal,Cool,Male,Indian,-
Sheetal,Cool,Female,Indian,-
Sheetala,A Virtuous Woman,Female,Indian,-
Sheethal,Cool,Male,Indian,-
Shefali,A Flower,Female,Indian,-
Shefalika,A Flower,Female,Indian,-
Sheheed,N/A,Male,Indian,-
Shehla,Dark Brown; Almost Black; Goats Eye,Female,Indian,-
Sheil,Mountain,Male,Indian,-
Sheila,Blind One,Female,Indian,-
Shejali,A Fruit,Female,Indian,-
Shekar,Cute,Male,Indian,-
Shekara,N/A,Male,Indian,-
Shekhar,Lord Shiva,Male,Indian,-
Shekhar,Lord Shiva,Female,Indian,-
Shekhara,N/A,Male,Indian,-
Shekinah,N/A,Male,Indian,-
Shelly,Style; Manner; Method,Female,Indian,-
Shelvamani,Beautiful Jewel,Male,Indian,-
Shelvaraj,Most Handsome,Male,Indian,-
Shemunshi,The Indian White Rose,Female,Indian,-
Shemushi,Intellect; Understanding,Female,Indian,-
Shemyukta,N/A,Female,Indian,-
Shenbagam,Most Beautiful Flower,Female,Indian,-
Shenetha,Graceful,Female,Indian,-
Shenita,N/A,Female,Indian,-
Sheoli,N/A,Female,Indian,-
Shephar,Charming; Delightful,Male,Indian,-
Sher,The Beloved One or a Lion,Male,Indian,-
Sherbahadur,Mountain,Male,Indian,-
Shereez,N/A,Male,Indian,-
Sheri,N/A,Male,Indian,-
Sherina,Dear; Man; The Plain,Female,Indian,-
Shernaz,N/A,Female,Indian,-
Sherwin,Bright Friend,Male,Indian,-
Sheryl,A Popular Twentieth Century Name,Female,Indian,-
Shesanand,Lord Vishnu,Male,Indian,-
Shesh,Cosmic Serpent,Male,Indian,-
Shesha,Remainder,Male,Indian,-
Sheshadra,A Mountain,Male,Indian,-
Sheshadri,Lord Vishnu's Name,Male,Indian,-
Sheshai,Six; Mercy; Flax,Male,Indian,-
Sheshan,N/A,Male,Indian,-
Sheshank,Moon,Male,Indian,-
Sheshdhar,One who Holds Snake,Male,Indian,-
Sheshna,God,Female,Indian,-
Sheshu,Big Snake,Male,Indian,-
Shetan,N/A,Male,Indian,-
Sheth,N/A,Male,Indian,-
Shetty,N/A,Male,Indian,-
Shevadhi,Wealth; Jewel,Female,Indian,-
Shevadhi,Wealth; Jewel,Male,Indian,-
Shevalini,A River,Female,Indian,-
Shevanti,A Flower,Female,Indian,-
Shevantilal,A Crysanthemum,Male,Indian,-
Shevar,Treasury,Male,Indian,-
Sheyali,A Beginning of New Work,Female,Indian,-
Shezreen,Particle of Gold,Female,Indian,-
Shiamak,Silver Flame,Male,Indian,-
Shiann,N/A,Female,Indian,-
Shib,Lord Shib,Male,Indian,-
Shibani,Goddess Durga,Female,Indian,-
Shibhar,Fine Rain,Male,Indian,-
Shibhi,King,Male,Indian,-
Shibhya,Lord Shiva,Male,Indian,-
Shibi,Ornamental Ridge-end Tile,Male,Indian,-
Shibil,Young One in Arabic,Male,Indian,-
Shibtosh,N/A,Male,Indian,-
Shibu,N/A,Male,Indian,-
Shichi,Glow,Female,Indian,-
Shieka,Good,Female,Indian,-
Shielawatti,River,Female,Indian,-
Shiesta,Modest; Disciplined; Cultured; Eminent,Female,Indian,-
Shifa,Friend; Truthful,Female,Indian,-
Shifali,Member of the Orchid Family; Princess of Joy,Female,Indian,-
Shifu,Teacher,Female,Indian,-
Shighra,Lord Shiva; Lord Vishnu,Male,Indian,-
Shighraj,The Sun; Moving Quickly,Male,Indian,-
Shihab,Flame; Blaze,Male,Indian,-
Shikara,One who Always Have Power,Male,Indian,-
Shikha,Flame,Female,Indian,-
Shikha,Flame,Male,Indian,-
Shikhamani,Chief; Best,Male,Indian,-
Shikhandi,Yellow Jasmine,Female,Indian,-
Shikhandin,Lord Shiva; Lord Vishnu,Male,Indian,-
Shikhar,Peak,Male,Indian,-
Shikhara,A River,Female,Indian,-
Shikharin,Peak; Mountain,Male,Indian,-
Shikhi,Peacock; Flame,Female,Indian,-
Shikhin,Peacock,Male,Indian,-
Shikin,Shi Means Golden Kin Means Poetry; Four Virtues Compassion Love Sincerity and Dedication; The Heart That Posesses These Qualities,Male,Indian,-
Shikra,Skillful; Artistic,Female,Indian,-
Shiksha,Education,Female,Indian,-
Shikshu,Helpful,Male,Indian,-
Shiku,Basket,Female,Indian,-
Shikvas,Mighty; Powerful,Male,Indian,-
Shil,N/A,Male,Indian,-
Shila,Rock,Female,Indian,-
Shila,Moral Conduct; Custom,Male,Indian,-
Shilakriti,Glory of Virtue,Male,Indian,-
Shilang,Virtuous,Male,Indian,-
Shilavan,Moral; Virtuous,Male,Indian,-
Shilavati,A River,Female,Indian,-
Shilavatia,River,Female,Indian,-
Shilendra,Lord of Mountains,Male,Indian,-
Shilin,Intellectual,Male,Indian,-
Shilish,Lord of Mountains,Male,Indian,-
Shilna,Perfectly Created,Female,Indian,-
Shilpa,Well-proportioned; Stone,Female,Indian,-
Shilpa,Perfectly Created,Male,Indian,-
Shilparaj,King of Artisans,Male,Indian,-
Shilpashree,Peak,Female,Indian,-
Shilpi,Artisan,Female,Indian,-
Shilpi,N/A,Male,Indian,-
Shilpika,Skilled in Art,Female,Indian,-
Shilpita,Well Proportioned,Female,Indian,-
Shima,Limit; Border,Female,Indian,-
Shimah,Cream; Character,Male,Indian,-
Shimul,Name of a Flower,Male,Indian,-
Shina,Virtue; Good,Female,Indian,-
Shinat,Beautiful Lady,Female,Indian,-
Shine,Spread Light,Male,Indian,-
Shineyu,Shining,Male,Indian,-
Shingane,Virtuous,Male,Indian,-
Shini,To Shine Among All,Female,Indian,-
Shinja,Jingle; Tinkling of Silver Ornaments,Female,Indian,-
Shinjan,Music of Payal,Male,Indian,-
Shinjani,Sound of Ankle Bell,Female,Indian,-
Shinjini,Ankle-bells,Female,Indian,-
Shinjitha,Sweet Noise,Female,Indian,-
Shinoy,Peace Maker,Male,Indian,-
Shinu,N/A,Male,Indian,-
Shiny,Bright,Female,Indian,-
Shipirist,Lord Vishnu,Male,Indian,-
Shipivist,Rays of Light,Male,Indian,-
Shipra,A River,Female,Indian,-
Shipra,River Name,Male,Indian,-
Shiprak,Rays of Light,Male,Indian,-
Shiraaz,N/A,Female,Indian,-
Shirali,N/A,Female,Indian,-
Shirdi Prasad,A Name for Sai Baba,Male,Indian,-
Shireen,Sweet; Charming,Female,Indian,-
Shireesha,Flower,Female,Indian,-
Shiren,Meaningful Message,Female,Indian,-
Shiri,Song of My Soul; Bright Meadow,Female,Indian,-
Shirin,Sweet,Female,Indian,-
Shirina,Night,Female,Indian,-
Shirish,A Flower; Rain Tree,Male,Indian,-
Shirisha,N/A,Male,Indian,-
Shirley,Shining Meadow; Bright Grassland; Country Meadow,Female,Indian,-
Shirom,A Jewel Worn on the Head,Male,Indian,-
Shiromani,Crest Jewel; Superb Jewel,Female,Indian,-
Shiromani,Superb Jewel,Male,Indian,-
Shiromauli,Crest Jewel; Disciplined; Cultured,Female,Indian,-
Shirshendu,Lord Vishnu,Male,Indian,-
Shirvan,N/A,Male,Indian,-
Shisheer,Winter,Male,Indian,-
Shishir,Name of a Season; Cold,Male,Indian,-
Shishira,A Delicate Flower,Female,Indian,-
Shishirkana,Particles of Dew,Male,Indian,-
Shishirkumar,The Moon,Male,Indian,-
Shishta,Goodness; Used in Durga Matha Mantra,Female,Indian,-
Shishu,N/A,Male,Indian,-
Shishul,Baby,Male,Indian,-
Shishupal,Sone of Subhadra,Male,Indian,-
Shistha,Polite; Modest; Disciplined,Female,Indian,-
Shitakar,The Moon,Male,Indian,-
Shital,Cold,Female,Indian,-
Shital,N/A,Male,Indian,-
Shitashman,Moonstone,Male,Indian,-
Shitasi,A River,Female,Indian,-
Shitij,Sky,Male,Indian,-
Shitikanth,Lord Shiva,Male,Indian,-
Shitikshu,Striving for the Earth,Male,Indian,-
